Time,Unit #01 (11A1).kW Measured (kW),Unit #02 (11A2).kW Measured (kW),Unit #03 (11A3).kW Measured (kW),Unit #04 (11A4).kW Measured (kW),Unit #05 (11A5).kW Measured (kW),Unit #06 (11A6).kW Measured (kW),Unit #07 (11A7).kW Measured (kW),Unit #08 (11A8).kW Measured (kW),Unit #09 (11B1).kW Measured (kW),Unit #10 (11B2).kW Measured (kW),Unit #11 (11B3).kW Measured (kW),Unit #12 (11B4).kW Measured (kW),Unit #13 (11B5).kW Measured (kW),Unit #14 (11B6).kW Measured (kW),Unit #15 (11B7).kW Measured (kW),Unit #16 (11B8).kW Measured (kW),Unit #17 (12A1).kW Measured (kW),Unit #18 (12A2).kW Measured (kW),Unit #19 (12A3).kW Measured (kW),Unit #20 (12A4).kW Measured (kW),Unit #27 (12B3).kW Measured (kW),Unit #28 (12B4).kW Measured (kW),Unit #29 (12B5).kW Measured (kW),Unit #30 (12B6).kW Measured (kW),Unit #31 (12B7).kW Measured (kW),Unit #32 (12B8).kW Measured (kW),Unit #21 (12A5).kW Measured (kW),Unit #22 (12A6).kW Measured (kW),Unit #23 (12A7).kW Measured (kW),Unit #24 (12A8).kW Measured (kW),Unit #25 (12B1).kW Measured (kW),Unit #26 (12B2).kW Measured (kW)
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2004,-2001,-2032,-2002,-2003,-1802,-2001,-1001,-1804,-3506,-2004,-2203,-2002,-2003,-2000,-3504,-2004,0,-3503,-2205,-2003,-1804,-2007,-2001
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2005,-2003,-2014,-2002,-2004,-1803,-2002,-1003,-1738,-3505,-2001,-2204,-2004,-2005,-2001,-3506,-2004,0,-3504,-2206,-2003,-1805,-2006,-2001
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2005,-2003,-2006,-2003,-2003,-1805,-2002,-1002,-1719,-3505,-2004,-2204,-2004,-2004,-1999,-3502,-2004,0,-3505,-2204,-2003,-1803,-2006,-2001
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2004,-2002,-2005,-2003,-2000,-1804,-2002,-1002,-1666,-3505,-2003,-2204,-2004,-2005,-2000,-3507,-2004,0,-3502,-2206,-2003,-1803,-2007,-2000
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2004,-2001,-2005,-2001,-2001,-1804,-2003,-1000,-1611,-3508,-2002,-2203,-2004,-2005,-2000,-3503,-2004,0,-3503,-2205,-2004,-1804,-2007,-2003
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2004,-2000,-2004,-2003,-2003,-1803,-2003,-1002,-1604,-3505,-1953,-2204,-2004,-2005,-2001,-3507,-2004,0,-3504,-2207,-2004,-1805,-2008,-2001
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2004,-2002,-2005,-2001,-2003,-1804,-2001,-1001,-1604,-3508,-1892,-2205,-2004,-2005,-1999,-3505,-2003,0,-3503,-2205,-2003,-1804,-2007,-2002
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2006,-2001,-2005,-2003,-2004,-1803,-2002,-1002,-1604,-3504,-1841,-2207,-2005,-2005,-2000,-3506,-2003,0,-3504,-2199,-2001,-1804,-2007,-2001
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2005,-2001,-2006,-2004,-2003,-1803,-2000,-1002,-1603,-3506,-1811,-2206,-2007,-2005,-2002,-3504,-2004,0,-3506,-2176,-2003,-1804,-2008,-1999
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2005,-2001,-2005,-2003,-2002,-1802,-2003,-1001,-1603,-3507,-1804,-2207,-2005,-2004,-2002,-3506,-2004,0,-3506,-2108,-2004,-1804,-2007,-2001
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2005,-2000,-2005,-2002,-2003,-1804,-2003,-1002,-1603,-3508,-1804,-2206,-2006,-2006,-2002,-3505,-2004,0,-3504,-2059,-2004,-1803,-2008,-2001
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2005,-2002,-2004,-2003,-2004,-1804,-2002,-1001,-1603,-3508,-1803,-2171,-2005,-2005,-2001,-3506,-2003,0,-3504,-2029,-2003,-1803,-2005,-2001
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2006,-2000,-2004,-2004,-2005,-1803,-2003,-1002,-1603,-3507,-1804,-2148,-2005,-2004,-2001,-3505,-2005,0,-3506,-2005,-2002,-1803,-2006,-2001
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2005,-2002,-2004,-2006,-2004,-1805,-2003,-1002,-1603,-3506,-1802,-2092,-2005,-2004,-2000,-3504,-2002,0,-3507,-2003,-2001,-1801,-2007,-2001
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2005,-2000,-2004,-2005,-2006,-1802,-2001,-1001,-1602,-3510,-1804,-2029,-2005,-2003,-2000,-3505,-2003,0,-3505,-2003,-2002,-1802,-2006,-2000
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2005,-2001,-2005,-2006,-1948,-1803,-2001,-1002,-1602,-3508,-1802,-2012,-2005,-2005,-2001,-3505,-2004,0,-3504,-2003,-2003,-1802,-2005,-2001
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2003,-2001,-2005,-2006,-1922,-1803,-2001,-1001,-1602,-3505,-1802,-2004,-2003,-2003,-2001,-3507,-2004,0,-3508,-2000,-2004,-1800,-2005,-2003
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2003,-2002,-2004,-2007,-1846,-1803,-2003,-1000,-1602,-3505,-1800,-2003,-2003,-2003,-2003,-3505,-2002,0,-3511,-2002,-2004,-1799,-2005,-2003
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2003,-2002,-2002,-2006,-1808,-1802,-2003,-1000,-1601,-3504,-1803,-2003,-2004,-2003,-2003,-3506,-2002,0,-3507,-2002,-2003,-1798,-2002,-2005
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2003,-2002,-2002,-1923,-1804,-1804,-2004,-1001,-1603,-3508,-1802,-2002,-2003,-2002,-2003,-3507,-2004,0,-3507,-2001,-2004,-1799,-2001,-2004
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2003,-2003,-2002,-1894,-1803,-1804,-2002,-1001,-1603,-3506,-1801,-2003,-2003,-2004,-2006,-3507,-2003,0,-3507,-2003,-2005,-1798,-2003,-2004
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2003,-2004,-2001,-1832,-1804,-1805,-2003,-998,-1603,-3506,-1801,-2003,-2000,-2003,-1988,-3507,-2003,0,-3509,-2002,-2005,-1800,-2002,-2004
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2001,-2005,-2002,-1944,-1804,-1805,-2005,-999,-1603,-3506,-1802,-2002,-2002,-2004,-2001,-3506,-2003,0,-3510,-2001,-1844,-1800,-2002,-2005
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2001,-2005,-2001,-1886,-1804,-1803,-2005,-999,-1604,-3505,-1804,-2001,-2001,-2003,-2006,-3510,-2002,0,-3507,-2002,-1808,-1801,-2003,-2004
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2002,-2005,-2000,-1861,-1803,-1805,-2008,-997,-1604,-3505,-1803,-2002,-2003,-2003,-2006,-3508,-2001,0,-3506,-2002,-1805,-1800,-2003,-2003
3/13/2026 11:06,0,0,0,0,0,0,0,0,-2001,-2004,-2001,-1831,-1802,-1804,-2006,-999,-1603,-3503,-1803,-2001,-2001,-2002,-1984,-3509,-2002,0,-3508,-2003,-1803,-1802,-2000,-2004
3/13/2026 11:07,0,0,0,0,0,0,0,0,-2002,-2004,-2000,-1805,-1801,-1805,-2006,-998,-1604,-3504,-1805,-2002,-2001,-2005,-1951,-3506,-2002,0,-3505,-2003,-1804,-1802,-2003,-2004
3/13/2026 11:07,0,0,0,0,0,0,0,0,-2003,-2005,-2001,-1803,-1802,-1805,-2006,-998,-1604,-3502,-1806,-2003,-2001,-2004,-1908,-3506,-2002,0,-3508,-2003,-1804,-1803,-2001,-2005
3/13/2026 11:07,0,0,0,0,0,0,0,0,-2002,-2005,-2001,-1803,-1802,-1805,-2007,-998,-1605,-3507,-1805,-2003,-2002,-2005,-1832,-3510,-2002,0,-3505,-2003,-1803,-1804,-2001,-2005
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1954,-2004,-2003,-1803,-1801,-1804,-2006,-999,-1604,-3502,-1804,-2004,-2002,-2004,-1815,-3507,-2002,0,-3507,-2003,-1805,-1806,-2003,-2002
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1918,-2005,-2002,-1801,-1801,-1803,-2005,-999,-1603,-3504,-1804,-2004,-2003,-2004,-1806,-3507,-2002,0,-3505,-2006,-1805,-1805,-2001,-2003
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1837,-2005,-2002,-1799,-1801,-1802,-2004,-994,-1604,-3503,-1805,-2002,-2004,-2005,-1803,-3508,-2001,0,-3507,-2005,-1803,-1805,-2002,-2002
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1806,-2003,-2004,-1800,-1802,-1804,-2003,-993,-1605,-3507,-1804,-2004,-2005,-2007,-1802,-3505,-2002,0,-3505,-2006,-1803,-1804,-2003,-2003
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1803,-2004,-2004,-1800,-1801,-1804,-2003,-946,-1605,-3506,-1804,-2005,-2006,-2005,-1801,-3509,-2003,0,-3504,-2006,-1802,-1805,-2003,-2002
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1804,-2001,-2002,-1799,-1800,-1804,-2003,-890,-1604,-3508,-1805,-2004,-2004,-2005,-1802,-3508,-2004,0,-3506,-2007,-1803,-1804,-2003,-2001
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1804,-2002,-2004,-1800,-1799,-1803,-2003,-855,-1606,-3504,-1805,-2003,-2005,-2004,-1800,-3507,-2004,0,-3504,-2006,-1803,-1804,-2005,-1992
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1805,-2002,-2006,-1802,-1798,-1803,-2003,-809,-1606,-3506,-1804,-2007,-2006,-2006,-1800,-3504,-2004,0,-3503,-2007,-1800,-1805,-2006,-1973
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1806,-2001,-2007,-1801,-1799,-1802,-2002,-804,-1603,-3505,-1802,-2006,-2006,-2005,-1801,-3503,-2003,0,-3502,-2005,-1803,-1804,-2005,-1900
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1805,-1999,-2007,-1803,-1800,-1802,-2002,-803,-1605,-3504,-1804,-2005,-2006,-2003,-1800,-3502,-2002,0,-3505,-2006,-1802,-1804,-2006,-1862
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1805,-2000,-2006,-1803,-1800,-1802,-2001,-803,-1606,-3509,-1803,-2004,-1975,-2004,-1800,-3505,-2002,0,-3503,-2005,-1803,-1804,-2005,-1830
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1807,-2001,-2005,-1804,-1803,-1802,-2002,-804,-1604,-3510,-1802,-2004,-1952,-2002,-1801,-3506,-2004,0,-3505,-2005,-1802,-1803,-2005,-1806
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1805,-2000,-2004,-1805,-1802,-1802,-2000,-803,-1604,-3508,-1802,-2005,-1911,-2003,-1800,-3506,-2004,0,-3501,-2004,-1800,-1800,-2006,-1803
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1806,-2001,-2006,-1807,-1803,-1801,-2000,-802,-1603,-3507,-1802,-2005,-1887,-2003,-1799,-3505,-2004,0,-3505,-2004,-1801,-1800,-2005,-1802
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1804,-2001,-2006,-1806,-1802,-1728,-2000,-802,-1605,-3506,-1802,-2003,-1893,-2000,-1799,-3502,-2004,0,-3506,-2005,-1802,-1801,-2006,-1802
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1804,-2001,-2005,-1806,-1803,-1617,-2001,-802,-1604,-3506,-1802,-2003,-1984,-2002,-1801,-3508,-2004,0,-3509,-2004,-1803,-1800,-2005,-1803
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1804,-1999,-2004,-1806,-1805,-1602,-2003,-802,-1604,-3506,-1801,-2003,-1936,-2002,-1802,-3507,-2003,0,-3508,-2003,-1802,-1800,-2004,-1804
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1804,-2002,-2004,-1805,-1803,-1602,-2003,-801,-1603,-3509,-1799,-2004,-1897,-2003,-1803,-3505,-2003,0,-3508,-2004,-1803,-1799,-2004,-1806
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1804,-2003,-2002,-1804,-1805,-1603,-2006,-800,-1603,-3507,-1801,-2004,-1900,-2003,-1803,-3508,-2003,0,-3505,-2003,-1805,-1750,-2004,-1805
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1802,-2004,-2003,-1804,-1803,-1604,-2006,-800,-1604,-3508,-1802,-2004,-1993,-2003,-1805,-3509,-2003,0,-3509,-2004,-1805,-1617,-2004,-1807
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1803,-2003,-2001,-1804,-1802,-1605,-2004,-800,-1603,-3506,-1803,-2003,-1940,-2001,-1806,-3508,-2002,0,-3509,-2003,-1803,-1604,-2003,-1807
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1802,-2004,-2001,-1803,-1802,-1605,-2006,-799,-1601,-3506,-1801,-2002,-1915,-2003,-1805,-3509,-2002,0,-3509,-2003,-1803,-1602,-2002,-1806
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1802,-2006,-2003,-1803,-1803,-1603,-2006,-799,-1603,-3503,-1802,-2003,-1851,-2003,-1805,-3507,-2000,0,-3510,-2002,-1803,-1603,-2000,-1807
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1803,-2007,-2004,-1803,-1802,-1603,-2006,-800,-1604,-3508,-1806,-2004,-1970,-1842,-1805,-3509,-2003,0,-3508,-2005,-1803,-1606,-2002,-1814
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1802,-2005,-2003,-1800,-1800,-1603,-2004,-800,-1604,-3505,-1804,-2005,-1954,-1809,-1803,-3505,-2002,0,-3508,-2006,-1805,-1605,-2002,-1809
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1804,-2005,-2004,-1800,-1802,-1603,-2004,-800,-1605,-3505,-1803,-2004,-1929,-1806,-1802,-3506,-2002,0,-3508,-2007,-1804,-1606,-2004,-1806
3/13/2026 11:07,0,0,0,0,0,0,0,0,-1802,-2005,-2003,-1801,-1800,-1604,-2003,-800,-1604,-3505,-1803,-2002,-1885,-1805,-1800,-3506,-2002,0,-3507,-2006,-1802,-1605,-2002,-1802
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1804,-2002,-2004,-1802,-1801,-1603,-2001,-801,-1605,-3505,-1805,-2005,-1840,-1804,-1800,-3502,-2003,0,-3505,-2006,-1804,-1605,-2006,-1802
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1803,-2003,-2005,-1801,-1800,-1603,-2001,-803,-1605,-3505,-1804,-2004,-1823,-1804,-1800,-3506,-1975,0,-3503,-2006,-1801,-1603,-2005,-1802
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1806,-2002,-2006,-1804,-1801,-1602,-2002,-804,-1605,-3506,-1803,-2006,-1806,-1804,-1802,-3506,-1950,0,-3505,-2007,-1802,-1604,-2006,-1802
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1805,-1999,-2008,-1804,-1802,-1602,-2000,-803,-1604,-3504,-1801,-2004,-1804,-1805,-1801,-3506,-1890,0,-3504,-2007,-1801,-1602,-2007,-1801
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1807,-2001,-2007,-1804,-1802,-1601,-2002,-803,-1605,-3505,-1802,-2007,-1804,-1804,-1800,-3506,-1853,0,-3504,-2006,-1801,-1601,-2006,-1801
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1807,-2001,-1981,-1804,-1803,-1601,-2002,-803,-1604,-3509,-1802,-2005,-1804,-1805,-1801,-3505,-1825,0,-3502,-2005,-1802,-1601,-2005,-1802
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1806,-2000,-1958,-1805,-1802,-1601,-2002,-802,-1603,-3509,-1803,-2005,-1803,-1805,-1802,-3507,-1806,0,-3504,-2003,-1802,-1601,-2004,-1803
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1806,-1999,-1922,-1804,-1803,-1602,-2003,-802,-1603,-3508,-1801,-2005,-1803,-1804,-1802,-3507,-1803,0,-3505,-2005,-1799,-1600,-2003,-1803
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1804,-2002,-1870,-1805,-1805,-1602,-2001,-802,-1604,-3506,-1801,-2006,-1802,-1803,-1802,-3504,-1803,0,-3506,-2003,-1803,-1600,-2002,-1802
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1804,-1979,-1827,-1804,-1804,-1603,-2002,-802,-1604,-3506,-1801,-2005,-1802,-1805,-1803,-3508,-1805,0,-3508,-2002,-1804,-1600,-2004,-1803
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1803,-1963,-1805,-1805,-1804,-1603,-2002,-801,-1603,-3509,-1801,-2005,-1800,-1803,-1804,-3504,-1802,0,-3507,-2002,-1802,-1601,-2001,-1805
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1804,-1926,-1802,-1806,-1804,-1603,-2005,-801,-1603,-3509,-1801,-2004,-1800,-1803,-1805,-3508,-1802,0,-3507,-2005,-1804,-1600,-2003,-1804
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1802,-1878,-1799,-1804,-1806,-1601,-2007,-800,-1602,-3508,-1801,-2004,-1800,-1802,-1806,-3508,-1802,0,-3509,-2003,-1802,-1599,-2003,-1805
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1804,-1855,-1801,-1804,-1804,-1604,-2005,-800,-1601,-3506,-1800,-2003,-1800,-1804,-1806,-3509,-1802,0,-3511,-2004,-1803,-1600,-1994,-1806
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1802,-1809,-1799,-1803,-1803,-1604,-2005,-799,-1602,-3503,-1800,-2003,-1800,-1803,-1804,-3507,-1800,0,-3510,-2003,-1803,-1601,-1983,-1804
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1802,-1807,-1802,-1802,-1804,-1605,-2007,-799,-1603,-3503,-1802,-2004,-1802,-1802,-1803,-3508,-1801,0,-3509,-2003,-1804,-1602,-1919,-1808
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1802,-1807,-1801,-1802,-1801,-1605,-2005,-798,-1600,-3505,-1802,-2003,-1801,-1804,-1802,-3507,-1801,0,-3506,-2003,-1804,-1603,-1886,-1808
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1802,-1806,-1800,-1801,-1802,-1606,-2007,-799,-1598,-3505,-1803,-2003,-1801,-1803,-1804,-3510,-1802,0,-3507,-2004,-1806,-1605,-1865,-1807
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1801,-1808,-1801,-1802,-1802,-1604,-2005,-799,-1593,-3504,-1803,-2003,-1800,-1804,-1803,-3507,-1800,0,-3506,-2005,-1805,-1605,-1808,-1805
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1801,-1807,-1800,-1803,-1801,-1604,-2005,-799,-1559,-3503,-1803,-2004,-1801,-1803,-1803,-3505,-1801,0,-3509,-2003,-1803,-1604,-1801,-1806
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1801,-1804,-1801,-1801,-1802,-1602,-2004,-799,-1508,-3501,-1802,-2003,-1802,-1803,-1800,-3507,-1801,0,-3507,-2004,-1804,-1605,-1803,-1804
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1802,-1807,-1801,-1802,-1801,-1603,-2004,-800,-1458,-3502,-1803,-2003,-1802,-1804,-1802,-3506,-1803,0,-3508,-2005,-1804,-1606,-1803,-1803
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1802,-1806,-1802,-1801,-1801,-1605,-2004,-800,-1422,-3505,-1805,-2005,-1804,-1805,-1801,-3507,-1801,0,-3506,-2005,-1804,-1606,-1802,-1805
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1804,-1805,-1803,-1802,-1801,-1605,-1952,-801,-1411,-3505,-1805,-2006,-1803,-1806,-1800,-3508,-1804,0,-3506,-2004,-1803,-1605,-1803,-1804
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1804,-1806,-1804,-1801,-1801,-1604,-1921,-801,-1405,-3503,-1804,-2002,-1804,-1807,-1801,-3506,-1805,0,-3504,-2005,-1803,-1604,-1803,-1804
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1805,-1805,-1805,-1802,-1800,-1604,-1864,-801,-1404,-3502,-1804,-2004,-1805,-1806,-1800,-3504,-1803,0,-3506,-2006,-1803,-1605,-1805,-1802
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1806,-1806,-1803,-1801,-1801,-1604,-1826,-803,-1404,-3507,-1804,-2006,-1805,-1806,-1799,-3506,-1804,0,-3507,-2006,-1804,-1604,-1805,-1804
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1806,-1804,-1804,-1801,-1802,-1603,-1810,-802,-1405,-3506,-1804,-1964,-1806,-1805,-1800,-3507,-1804,0,-3503,-2004,-1801,-1603,-1806,-1804
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1806,-1803,-1805,-1803,-1802,-1604,-1803,-803,-1405,-3506,-1803,-1936,-1806,-1806,-1801,-3508,-1804,0,-3503,-2005,-1802,-1603,-1807,-1803
3/13/2026 11:08,0,0,0,0,0,0,0,0,-1806,-1803,-1805,-1803,-1801,-1602,-1801,-803,-1404,-3504,-1804,-1887,-1805,-1805,-1800,-3508,-1804,0,-3505,-2006,-1801,-1602,-1807,-1802
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1805,-1803,-1805,-1803,-1804,-1603,-1801,-802,-1404,-3504,-1804,-1841,-1804,-1805,-1799,-3506,-1803,0,-3506,-2005,-1803,-1601,-1807,-1801
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1805,-1801,-1803,-1803,-1804,-1604,-1802,-802,-1405,-3506,-1776,-1823,-1806,-1804,-1802,-3508,-1802,0,-3504,-2004,-1802,-1601,-1805,-1802
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1804,-1802,-1804,-1805,-1806,-1604,-1802,-801,-1404,-3506,-1749,-1806,-1804,-1803,-1802,-3504,-1802,0,-3503,-2003,-1801,-1599,-1805,-1800
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1805,-1803,-1803,-1806,-1806,-1603,-1804,-802,-1403,-3510,-1683,-1805,-1805,-1804,-1802,-3506,-1803,0,-3505,-2003,-1801,-1600,-1806,-1803
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1802,-1802,-1801,-1806,-1805,-1601,-1802,-801,-1403,-3506,-1655,-1805,-1802,-1804,-1803,-3504,-1801,0,-3509,-2003,-1802,-1599,-1804,-1801
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1803,-1803,-1800,-1806,-1806,-1603,-1803,-801,-1403,-3507,-1624,-1805,-1803,-1804,-1806,-3508,-1801,0,-3509,-1973,-1804,-1600,-1804,-1804
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1801,-1801,-1801,-1805,-1804,-1604,-1805,-800,-1401,-3505,-1603,-1804,-1803,-1802,-1805,-3510,-1802,0,-3510,-1954,-1803,-1599,-1803,-1803
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1802,-1804,-1800,-1803,-1804,-1606,-1806,-799,-1403,-3506,-1600,-1802,-1802,-1802,-1804,-3504,-1800,0,-3508,-1907,-1804,-1600,-1802,-1807
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1801,-1805,-1800,-1802,-1803,-1605,-1807,-798,-1403,-3507,-1601,-1804,-1800,-1802,-1805,-3507,-1800,0,-3507,-1871,-1805,-1603,-1803,-1805
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1801,-1806,-1800,-1802,-1782,-1606,-1805,-798,-1404,-3502,-1601,-1804,-1802,-1803,-1805,-3509,-1800,0,-3510,-1819,-1805,-1603,-1802,-1805
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1801,-1807,-1800,-1801,-1776,-1606,-1805,-799,-1404,-3504,-1602,-1804,-1803,-1803,-1803,-3511,-1802,0,-3509,-1805,-1804,-1605,-1803,-1804
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1801,-1805,-1801,-1800,-1734,-1605,-1805,-799,-1404,-3504,-1604,-1803,-1804,-1802,-1803,-3507,-1801,0,-3505,-1804,-1804,-1604,-1802,-1804
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1802,-1804,-1804,-1802,-1689,-1604,-1803,-800,-1401,-3504,-1604,-1803,-1802,-1805,-1802,-3508,-1803,0,-3507,-1805,-1803,-1605,-1804,-1803
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1802,-1805,-1803,-1801,-1619,-1604,-1802,-786,-1404,-3506,-1604,-1805,-1805,-1804,-1801,-3504,-1803,0,-3507,-1805,-1802,-1604,-1804,-1804
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1804,-1806,-1804,-1802,-1604,-1604,-1801,-782,-1405,-3507,-1603,-1805,-1806,-1805,-1801,-3507,-1803,0,-3506,-1806,-1803,-1603,-1806,-1803
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1805,-1803,-1804,-1800,-1600,-1604,-1799,-722,-1405,-3505,-1603,-1804,-1806,-1803,-1802,-3503,-1803,0,-3506,-1806,-1803,-1601,-1805,-1800
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1806,-1802,-1805,-1804,-1602,-1605,-1802,-695,-1405,-3503,-1604,-1805,-1806,-1806,-1801,-3505,-1803,0,-3506,-1808,-1802,-1602,-1807,-1801
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1805,-1802,-1804,-1806,-1603,-1604,-1801,-653,-1404,-3507,-1603,-1805,-1805,-1803,-1802,-3504,-1801,0,-3504,-1806,-1801,-1600,-1805,-1802
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1803,-1801,-1803,-1805,-1604,-1603,-1803,-613,-1404,-3508,-1602,-1806,-1805,-1804,-1803,-3507,-1801,0,-3504,-1805,-1802,-1598,-1806,-1802
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1805,-1801,-1801,-1805,-1604,-1603,-1802,-604,-1404,-3506,-1600,-1805,-1804,-1803,-1802,-3504,-1801,0,-3504,-1804,-1801,-1539,-1806,-1801
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1804,-1800,-1800,-1805,-1604,-1602,-1803,-603,-1404,-3507,-1602,-1804,-1804,-1803,-1804,-3508,-1801,0,-3509,-1804,-1803,-1509,-1806,-1801
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1802,-1800,-1799,-1805,-1604,-1602,-1805,-602,-1403,-3507,-1600,-1805,-1803,-1801,-1804,-3505,-1801,0,-3507,-1803,-1804,-1451,-1804,-1802
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1801,-1801,-1800,-1805,-1604,-1603,-1807,-601,-1402,-3507,-1601,-1805,-1803,-1802,-1806,-3506,-1801,0,-3507,-1803,-1805,-1416,-1805,-1804
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1800,-1801,-1800,-1803,-1604,-1565,-1807,-601,-1403,-3503,-1600,-1805,-1803,-1801,-1806,-3504,-1799,0,-3508,-1802,-1805,-1406,-1801,-1804
3/13/2026 11:09,0,0,0,0,0,0,0,0,-1801,-1803,-1801,-1803,-1603,-1528,-1805,-600,-1402,-3508,-1600,-1804,-1804,-1802,-1806,-3508,-1803,0,-3509,-1802,-1806,-1405,-1803,-1806
